Name,Profession,Month,Savings Balance,Loan Balance,Net Worth,Net Worth Label
Jack-mil,"Police, Fire, EMT",280,611974.0336058236,0.0,611974.0336058236,"$611,974.03"
Jack-mil,"Police, Fire, EMT",281,615642.3115711124,0.0,615642.3115711124,"$615,642.31"
Jack-mil,"Police, Fire, EMT",282,619325.5345549046,0.0,619325.5345549046,"$619,325.53"
Jack-mil,"Police, Fire, EMT",283,623023.7634450555,0.0,623023.7634450555,"$623,023.76"
Jack-mil,"Police, Fire, EMT",284,626737.0593774851,0.0,626737.0593774851,"$626,737.06"
Jack-mil,"Police, Fire, EMT",285,630465.4837371887,0.0,630465.4837371887,"$630,465.48"
Jack-mil,"Police, Fire, EMT",286,634209.0981592519,0.0,634209.0981592519,"$634,209.10"
Jack-mil,"Police, Fire, EMT",287,637967.9645298687,0.0,637967.9645298687,"$637,967.96"
Jack-mil,"Police, Fire, EMT",288,641742.1449873656,0.0,641742.1449873656,"$641,742.14"
Jack-mil,"Police, Fire, EMT",289,645531.7019232281,0.0,645531.7019232281,"$645,531.70"
Jack-mil,"Police, Fire, EMT",290,649336.6979831326,0.0,649336.6979831326,"$649,336.70"
Jack-mil,"Police, Fire, EMT",291,653157.1960679813,0.0,653157.1960679813,"$653,157.20"
Jack-mil,"Police, Fire, EMT",292,656993.2593349429,0.0,656993.2593349429,"$656,993.26"
Jack-mil,"Police, Fire, EMT",293,660844.951198496,0.0,660844.951198496,"$660,844.95"
Jack-mil,"Police, Fire, EMT",294,664712.3353314778,0.0,664712.3353314778,"$664,712.34"
Jack-mil,"Police, Fire, EMT",295,668595.4756661362,0.0,668595.4756661362,"$668,595.48"
Jack-mil,"Police, Fire, EMT",296,672494.4363951874,0.0,672494.4363951874,"$672,494.44"
Jack-mil,"Police, Fire, EMT",297,676409.2819728763,0.0,676409.2819728763,"$676,409.28"
Jack-mil,"Police, Fire, EMT",298,680340.0771160425,0.0,680340.0771160425,"$680,340.08"
Jack-mil,"Police, Fire, EMT",299,684286.8868051901,0.0,684286.8868051901,"$684,286.89"
Jack-mil,"Police, Fire, EMT",300,688249.7762855618,0.0,688249.7762855618,"$688,249.78"
Jack,"Police, Fire, EMT",1,1199.02,0.0,1199.02,"$1,199.02"
Jack,"Police, Fire, EMT",2,2402.92495589907,0.0,2402.92495589907,"$2,402.92"
Jack,"Police, Fire, EMT",3,3611.7347696122206,0.0,3611.7347696122206,"$3,611.73"
Jack,"Police, Fire, EMT",4,4825.469424137327,0.0,4825.469424137327,"$4,825.47"
Jack,"Police, Fire, EMT",5,6044.148983885472,0.0,6044.148983885472,"$6,044.15"
Jack,"Police, Fire, EMT",6,7267.793595012634,0.0,7267.793595012634,"$7,267.79"
Jack,"Police, Fire, EMT",7,8496.423485752723,0.0,8496.423485752723,"$8,496.42"
Jack,"Police, Fire, EMT",8,9730.058966751976,0.0,9730.058966751976,"$9,730.06"
Jack,"Police, Fire, EMT",9,10968.720431404721,0.0,10968.720431404721,"$10,968.72"
Jack,"Police, Fire, EMT",10,12212.428356190498,0.0,12212.428356190498,"$12,212.43"
Jack,"Police, Fire, EMT",11,13461.203301012556,0.0,13461.203301012556,"$13,461.20"
Jack,"Police, Fire, EMT",12,14715.065909537738,0.0,14715.065909537738,"$14,715.07"
Jack,"Police, Fire, EMT",13,15974.03690953774,0.0,15974.03690953774,"$15,974.04"
Jack,"Police, Fire, EMT",14,17238.13711323176,0.0,17238.13711323176,"$17,238.14"
Jack,"Police, Fire, EMT",15,18507.387417630573,0.0,18507.387417630573,"$18,507.39"
Jack,"Police, Fire, EMT",16,19781.808804881937,0.0,19781.808804881937,"$19,781.81"
Jack,"Police, Fire, EMT",17,21061.42234261749,0.0,21061.42234261749,"$21,061.42"
Jack,"Police, Fire, EMT",18,22346.24918430101,0.0,22346.24918430101,"$22,346.25"
Jack,"Police, Fire, EMT",19,23636.310569578105,0.0,23636.310569578105,"$23,636.31"
Jack,"Police, Fire, EMT",20,24931.62782462732,0.0,24931.62782462732,"$24,931.63"
Jack,"Police, Fire, EMT",21,26232.222362512704,0.0,26232.222362512704,"$26,232.22"
Jack,"Police, Fire, EMT",22,27538.11568353777,0.0,27538.11568353777,"$27,538.12"
Jack,"Police, Fire, EMT",23,28849.32937560093,0.0,28849.32937560093,"$28,849.33"
Jack,"Police, Fire, EMT",24,30165.88511455237,0.0,30165.88511455237,"$30,165.89"
Jack,"Police, Fire, EMT",25,31487.804664552372,0.0,31487.804664552372,"$31,487.80"
Jack,"Police, Fire, EMT",26,32815.109878431096,0.0,32815.109878431096,"$32,815.11"
Jack,"Police, Fire, EMT",27,34147.822698049844,0.0,34147.822698049844,"$34,147.82"
Jack,"Police, Fire, EMT",28,35485.965154663776,0.0,35485.965154663776,"$35,485.97"
Jack,"Police, Fire, EMT",29,36829.55936928611,0.0,36829.55936928611,"$36,829.56"
Jack,"Police, Fire, EMT",30,38178.627553053804,0.0,38178.627553053804,"$38,178.63"
Jack,"Police, Fire, EMT",31,39533.19200759475,0.0,39533.19200759475,"$39,533.19"
Jack,"Police, Fire, EMT",32,40893.27512539642,0.0,40893.27512539642,"$40,893.28"
Jack,"Police, Fire, EMT",33,42258.89939017608,0.0,42258.89939017608,"$42,258.90"
Jack,"Police, Fire, EMT",34,43630.08737725239,0.0,43630.08737725239,"$43,630.09"
Jack,"Police, Fire, EMT",35,45006.86175391871,0.0,45006.86175391871,"$45,006.86"
Jack,"Police, Fire, EMT",36,46389.24527981772,0.0,46389.24527981772,"$46,389.25"
Jack,"Police, Fire, EMT",37,47777.26080731772,0.0,47777.26080731772,"$47,777.26"
Jack,"Police, Fire, EMT",38,49170.93128189038,0.0,49170.93128189038,"$49,170.93"
Jack,"Police, Fire, EMT",39,50570.279742490064,0.0,50570.279742490064,"$50,570.28"
Jack,"Police, Fire, EMT",40,51975.32932193469,0.0,51975.32932193469,"$51,975.33"
Jack,"Police, Fire, EMT",41,53386.103247288134,0.0,53386.103247288134,"$53,386.10"
Jack,"Police, Fire, EMT",42,54802.624840244214,0.0,54802.624840244214,"$54,802.62"
Jack,"Police, Fire, EMT",43,56224.91751751221,0.0,56224.91751751221,"$56,224.92"
Jack,"Police, Fire, EMT",44,57653.004791203966,0.0,57653.004791203966,"$57,653.00"
Jack,"Police, Fire, EMT",45,59086.9102692226,0.0,59086.9102692226,"$59,086.91"
Jack,"Police, Fire, EMT",46,60526.657655652736,0.0,60526.657655652736,"$60,526.66"
Jack,"Police, Fire, EMT",47,61972.27075115237,0.0,61972.27075115237,"$61,972.27"
Jack,"Police, Fire, EMT",48,63423.77345334633,0.0,63423.77345334633,"$63,423.77"
Jack,"Police, Fire, EMT",49,64881.18975722133,0.0,64881.18975722133,"$64,881.19"
Jack,"Police, Fire, EMT",50,66344.54375552262,0.0,66344.54375552262,"$66,344.54"
Jack,"Police, Fire, EMT",51,67813.8596391523,0.0,67813.8596391523,"$67,813.86"
Jack,"Police, Fire, EMT",52,69289.16169756917,0.0,69289.16169756917,"$69,289.16"
Jack,"Police, Fire, EMT",53,70770.4743191903,0.0,70770.4743191903,"$70,770.47"
Jack,"Police, Fire, EMT",54,72257.82199179419,0.0,72257.82199179419,"$72,257.82"
Jack,"Police, Fire, EMT",55,73751.2293029256,0.0,73751.2293029256,"$73,751.23"
Jack,"Police, Fire, EMT",56,75250.72094030195,0.0,75250.72094030195,"$75,250.72"
Jack,"Police, Fire, EMT",57,76756.32169222152,0.0,76756.32169222152,"$76,756.32"
Jack,"Police, Fire, EMT",58,78268.05644797317,0.0,78268.05644797317,"$78,268.06"
Jack,"Police, Fire, EMT",59,79785.9501982478,0.0,79785.9501982478,"$79,785.95"
Jack,"Police, Fire, EMT",60,81310.02803555147,0.0,81310.02803555147,"$81,310.03"
Jack,"Police, Fire, EMT",61,82840.31515462023,0.0,82840.31515462023,"$82,840.32"
Jack,"Police, Fire, EMT",62,84376.8368528366,0.0,84376.8368528366,"$84,376.84"
Jack,"Police, Fire, EMT",63,85919.61853064776,0.0,85919.61853064776,"$85,919.62"
Jack,"Police, Fire, EMT",64,87468.68569198546,0.0,87468.68569198546,"$87,468.69"
Jack,"Police, Fire, EMT",65,89024.06394468764,0.0,89024.06394468764,"$89,024.06"
Jack,"Police, Fire, EMT",66,90585.77900092173,0.0,90585.77900092173,"$90,585.78"
Jack,"Police, Fire, EMT",67,92153.8566776097,0.0,92153.8566776097,"$92,153.86"
Jack,"Police, Fire, EMT",68,93728.32289685488,0.0,93728.32289685488,"$93,728.32"
Jack,"Police, Fire, EMT",69,95309.20368637043,0.0,95309.20368637043,"$95,309.20"
Jack,"Police, Fire, EMT",70,96896.52517990966,0.0,96896.52517990966,"$96,896.53"
Jack,"Police, Fire, EMT",71,98490.31361769802,0.0,98490.31361769802,"$98,490.31"
Jack,"Police, Fire, EMT",72,100090.59534686687,0.0,100090.59534686687,"$100,090.60"
Jack,"Police, Fire, EMT",73,101697.39682188907,0.0,101697.39682188907,"$101,697.40"
Jack,"Police, Fire, EMT",74,103310.74460501625,0.0,103310.74460501625,"$103,310.74"
Jack,"Police, Fire, EMT",75,104930.66536671798,0.0,104930.66536671798,"$104,930.67"
Jack,"Police, Fire, EMT",76,106557.18588612258,0.0,106557.18588612258,"$106,557.19"
Jack,"Police, Fire, EMT",77,108190.33305145988,0.0,108190.33305145988,"$108,190.33"
Jack,"Police, Fire, EMT",78,109830.13386050567,0.0,109830.13386050567,"$109,830.13"
Jack,"Police, Fire, EMT",79,111476.61542102804,0.0,111476.61542102804,"$111,476.62"
Jack,"Police, Fire, EMT",80,113129.80495123548,0.0,113129.80495123548,"$113,129.80"
Jack,"Police, Fire, EMT",81,114789.72978022681,0.0,114789.72978022681,"$114,789.73"
Jack,"Police, Fire, EMT",82,116456.417348443,0.0,116456.417348443,"$116,456.42"
Jack,"Police, Fire, EMT",83,118129.89520812078,0.0,118129.89520812078,"$118,129.90"
Jack,"Police, Fire, EMT",84,119810.19102374808,0.0,119810.19102374808,"$119,810.19"
Jack,"Police, Fire, EMT",85,121497.33257252138,0.0,121497.33257252138,"$121,497.33"
Jack,"Police, Fire, EMT",86,123191.34774480492,0.0,123191.34774480492,"$123,191.35"
Jack,"Police, Fire, EMT",87,124892.26454459173,0.0,124892.26454459173,"$124,892.26"
Jack,"Police, Fire, EMT",88,126600.11108996655,0.0,126600.11108996655,"$126,600.11"
Jack,"Police, Fire, EMT",89,128314.91561357072,0.0,128314.91561357072,"$128,314.92"
Jack,"Police, Fire, EMT",90,130036.7064630688,0.0,130036.7064630688,"$130,036.71"
Jack,"Police, Fire, EMT",91,131765.5121016173,0.0,131765.5121016173,"$131,765.51"
Jack,"Police, Fire, EMT",92,133501.36110833508,0.0,133501.36110833508,"$133,501.36"
Jack,"Police, Fire, EMT",93,135244.28217877596,0.0,135244.28217877596,"$135,244.28"
Jack,"Police, Fire, EMT",94,136994.30412540294,0.0,136994.30412540294,"$136,994.30"
Jack,"Police, Fire, EMT",95,138751.4558780646,0.0,138751.4558780646,"$138,751.46"
Jack,"Police, Fire, EMT",96,140515.76648447325,0.0,140515.76648447325,"$140,515.77"
Jack,"Police, Fire, EMT",97,142287.2651106852,0.0,142287.2651106852,"$142,287.27"
Jack,"Police, Fire, EMT",98,144065.9810415829,0.0,144065.9810415829,"$144,065.98"
Jack,"Police, Fire, EMT",99,145851.94368135906,0.0,145851.94368135906,"$145,851.94"
Jack,"Police, Fire, EMT",100,147645.18255400262,0.0,147645.18255400262,"$147,645.18"
Jack,"Police, Fire, EMT",101,149445.72730378696,0.0,149445.72730378696,"$149,445.73"
Jack,"Police, Fire, EMT",102,151253.60769575994,0.0,151253.60769575994,"$151,253.61"
Jack,"Police, Fire, EMT",103,153068.85361623584,0.0,153068.85361623584,"$153,068.85"
Jack,"Police, Fire, EMT",104,154891.49507328952,0.0,154891.49507328952,"$154,891.50"
Jack,"Police, Fire, EMT",105,156721.56219725247,0.0,156721.56219725247,"$156,721.56"
Jack,"Police, Fire, EMT",106,158559.08524121082,0.0,158559.08524121082,"$158,559.09"
Jack,"Police, Fire, EMT",107,160404.09458150555,0.0,160404.09458150555,"$160,404.09"
Jack,"Police, Fire, EMT",108,162256.62071823463,0.0,162256.62071823463,"$162,256.62"
Jack,"Police, Fire, EMT",109,164116.69427575718,0.0,164116.69427575718,"$164,116.69"
Jack,"Police, Fire, EMT",110,165984.34600319978,0.0,165984.34600319978,"$165,984.35"
Jack,"Police, Fire, EMT",111,167859.60677496472,0.0,167859.60677496472,"$167,859.61"
Jack,"Police, Fire, EMT",112,169742.50759124046,0.0,169742.50759124046,"$169,742.51"
Jack,"Police, Fire, EMT",113,171633.07957851404,0.0,171633.07957851404,"$171,633.08"
Jack,"Police, Fire, EMT",114,173531.35399008566,0.0,173531.35399008566,"$173,531.35"
Jack,"Police, Fire, EMT",115,175437.36220658536,0.0,175437.36220658536,"$175,437.36"
Jack,"Police, Fire, EMT",116,177351.13573649173,0.0,177351.13573649173,"$177,351.14"
Jack,"Police, Fire, EMT",117,179272.70621665282,0.0,179272.70621665282,"$179,272.71"
Jack,"Police, Fire, EMT",118,181202.1054128091,0.0,181202.1054128091,"$181,202.11"
Jack,"Police, Fire, EMT",119,183139.36522011858,0.0,183139.36522011858,"$183,139.37"
Jack,"Police, Fire, EMT",120,185084.51766368412,0.0,185084.51766368412,"$185,084.52"
Jack,"Police, Fire, EMT",121,187037.59489908282,0.0,187037.59489908282,"$187,037.59"
Jack,"Police, Fire, EMT",122,188998.62921289753,0.0,188998.62921289753,"$188,998.63"
Jack,"Police, Fire, EMT",123,190967.65302325072,0.0,190967.65302325072,"$190,967.65"
Jack,"Police, Fire, EMT",124,192944.69888034023,0.0,192944.69888034023,"$192,944.70"
Jack,"Police, Fire, EMT",125,194929.79946697748,0.0,194929.79946697748,"$194,929.80"
Jack,"Police, Fire, EMT",126,196922.9875991277,0.0,196922.9875991277,"$196,922.99"
Jack,"Police, Fire, EMT",127,198924.29622645237,0.0,198924.29622645237,"$198,924.30"
Jack,"Police, Fire, EMT",128,200933.75843285405,0.0,200933.75843285405,"$200,933.76"
Jack,"Police, Fire, EMT",129,202951.40743702318,0.0,202951.40743702318,"$202,951.41"
Jack,"Police, Fire, EMT",130,204977.27659298727,0.0,204977.27659298727,"$204,977.28"
Jack,"Police, Fire, EMT",131,207011.3993906622,0.0,207011.3993906622,"$207,011.40"
Jack,"Police, Fire, EMT",132,209053.80945640602,0.0,209053.80945640602,"$209,053.81"
Jack,"Police, Fire, EMT",133,211104.54055357465,0.0,211104.54055357465,"$211,104.54"
Jack,"Police, Fire, EMT",134,213163.62658308013,0.0,213163.62658308013,"$213,163.63"
Jack,"Police, Fire, EMT",135,215231.10158395098,0.0,215231.10158395098,"$215,231.10"
Jack,"Police, Fire, EMT",136,217306.99973389498,0.0,217306.99973389498,"$217,307.00"
Jack,"Police, Fire, EMT",137,219391.35534986408,0.0,219391.35534986408,"$219,391.36"
Jack,"Police, Fire, EMT",138,221484.2028886218,0.0,221484.2028886218,"$221,484.20"
Jack,"Police, Fire, EMT",139,223585.57694731271,0.0,223585.57694731271,"$223,585.58"
Jack,"Police, Fire, EMT",140,225695.51226403448,0.0,225695.51226403448,"$225,695.51"
Jack,"Police, Fire, EMT",141,227814.04371841208,0.0,227814.04371841208,"$227,814.04"
Jack,"Police, Fire, EMT",142,229941.20633217436,0.0,229941.20633217436,"$229,941.21"
Jack,"Police, Fire, EMT",143,232077.03526973305,0.0,232077.03526973305,"$232,077.04"
Jack,"Police, Fire, EMT",144,234221.56583876407,0.0,234221.56583876407,"$234,221.57"
Jack,"Police, Fire, EMT",145,236374.83349079112,0.0,236374.83349079112,"$236,374.83"
Jack,"Police, Fire, EMT",146,238536.87382177185,0.0,238536.87382177185,"$238,536.87"
Jack,"Police, Fire, EMT",147,240707.72257268624,0.0,240707.72257268624,"$240,707.72"
Jack,"Police, Fire, EMT",148,242887.41563012745,0.0,242887.41563012745,"$242,887.42"
Jack,"Police, Fire, EMT",149,245075.98902689503,0.0,245075.98902689503,"$245,075.99"
Jack,"Police, Fire, EMT",150,247273.47894259062,0.0,247273.47894259062,"$247,273.48"
Jack,"Police, Fire, EMT",151,249479.92170421607,0.0,249479.92170421607,"$249,479.92"
Jack,"Police, Fire, EMT",152,251695.35378677395,0.0,251695.35378677395,"$251,695.35"
Jack,"Police, Fire, EMT",153,253919.81181387042,0.0,253919.81181387042,"$253,919.81"
Jack,"Police, Fire, EMT",154,256153.3325583208,0.0,256153.3325583208,"$256,153.33"
Jack,"Police, Fire, EMT",155,258395.95294275743,0.0,258395.95294275743,"$258,395.95"
Jack,"Police, Fire, EMT",156,260647.71004024,0.0,260647.71004024,"$260,647.71"
Jack,"Police, Fire, EMT",157,262908.64107486844,0.0,262908.64107486844,"$262,908.64"
Jack,"Police, Fire, EMT",158,265178.78342239826,0.0,265178.78342239826,"$265,178.78"
Jack,"Police, Fire, EMT",159,267458.17461085843,0.0,267458.17461085843,"$267,458.17"
Jack,"Police, Fire, EMT",160,269746.8523211717,0.0,269746.8523211717,"$269,746.85"
Jack,"Police, Fire, EMT",161,272044.8543877777,0.0,272044.8543877777,"$272,044.85"
Jack,"Police, Fire, EMT",162,274352.2187992581,0.0,274352.2187992581,"$274,352.22"
Jack,"Police, Fire, EMT",163,276668.9836989649,0.0,276668.9836989649,"$276,668.98"
Jack,"Police, Fire, EMT",164,278995.18738565064,0.0,278995.18738565064,"$278,995.19"
Jack,"Police, Fire, EMT",165,281330.86831410194,0.0,281330.86831410194,"$281,330.87"
Jack,"Police, Fire, EMT",166,283676.0650957749,0.0,283676.0650957749,"$283,676.07"
Jack,"Police, Fire, EMT",167,286030.81649943336,0.0,286030.81649943336,"$286,030.82"
Jack,"Police, Fire, EMT",168,288395.1614517901,0.0,288395.1614517901,"$288,395.16"
Jack,"Police, Fire, EMT",169,290769.13903814997,0.0,290769.13903814997,"$290,769.14"
Jack,"Police, Fire, EMT",170,293152.7885030563,0.0,293152.7885030563,"$293,152.79"
Jack,"Police, Fire, EMT",171,295546.14925093943,0.0,295546.14925093943,"$295,546.15"
Jack,"Police, Fire, EMT",172,297949.2608467684,0.0,297949.2608467684,"$297,949.26"
Jack,"Police, Fire, EMT",173,300362.16301670467,0.0,300362.16301670467,"$300,362.16"
Jack,"Police, Fire, EMT",174,302784.8956487591,0.0,302784.8956487591,"$302,784.90"
Jack,"Police, Fire, EMT",175,305217.49879345123,0.0,305217.49879345123,"$305,217.50"
Jack,"Police, Fire, EMT",176,307660.0126644713,0.0,307660.0126644713,"$307,660.01"
Jack,"Police, Fire, EMT",177,310112.47763934516,0.0,310112.47763934516,"$310,112.48"
Jack,"Police, Fire, EMT",178,312574.93426010176,0.0,312574.93426010176,"$312,574.93"
Jack,"Police, Fire, EMT",179,315047.4232339432,0.0,315047.4232339432,"$315,047.42"
Jack,"Police, Fire, EMT",180,317529.9854339177,0.0,317529.9854339177,"$317,529.99"
Jack,"Police, Fire, EMT",181,320022.6618995956,0.0,320022.6618995956,"$320,022.66"
Jack,"Police, Fire, EMT",182,322525.4938377472,0.0,322525.4938377472,"$322,525.49"
Jack,"Police, Fire, EMT",183,325038.52262302453,0.0,325038.52262302453,"$325,038.52"
Jack,"Police, Fire, EMT",184,327561.78979864495,0.0,327561.78979864495,"$327,561.79"
Jack,"Police, Fire, EMT",185,330095.33707707806,0.0,330095.33707707806,"$330,095.34"
Jack,"Police, Fire, EMT",186,332639.2063407352,0.0,332639.2063407352,"$332,639.21"
Jack,"Police, Fire, EMT",187,335193.4396426619,0.0,335193.4396426619,"$335,193.44"
Jack,"Police, Fire, EMT",188,337758.079207233,0.0,337758.079207233,"$337,758.08"
Jack,"Police, Fire, EMT",189,340333.16743085056,0.0,340333.16743085056,"$340,333.17"
Jack,"Police, Fire, EMT",190,342918.746882645,0.0,342918.746882645,"$342,918.75"
Jack,"Police, Fire, EMT",191,345514.8603051785,0.0,345514.8603051785,"$345,514.86"
Jack,"Police, Fire, EMT",192,348121.55061515176,0.0,348121.55061515176,"$348,121.55"
Jack,"Police, Fire, EMT",193,350738.8609041135,0.0,350738.8609041135,"$350,738.86"
Jack,"Police, Fire, EMT",194,353366.8344391727,0.0,353366.8344391727,"$353,366.83"
Jack,"Police, Fire, EMT",195,356005.51466371387,0.0,356005.51466371387,"$356,005.51"
Jack,"Police, Fire, EMT",196,358654.9451981153,0.0,358654.9451981153,"$358,654.95"
Jack,"Police, Fire, EMT",197,361315.1698404701,0.0,361315.1698404701,"$361,315.17"
Jack,"Police, Fire, EMT",198,363986.2325673101,0.0,363986.2325673101,"$363,986.23"
Jack,"Police, Fire, EMT",199,366668.17753433314,0.0,366668.17753433314,"$366,668.18"
Jack,"Police, Fire, EMT",200,369361.0490771328,0.0,369361.0490771328,"$369,361.05"
Jack,"Police, Fire, EMT",201,372064.89171193127,0.0,372064.89171193127,"$372,064.89"
Jack,"Police, Fire, EMT",202,374779.7501363154,0.0,374779.7501363154,"$374,779.75"
Jack,"Police, Fire, EMT",203,377505.6692299756,0.0,377505.6692299756,"$377,505.67"
Jack,"Police, Fire, EMT",204,380242.6940554476,0.0,380242.6940554476,"$380,242.69"
Jack,"Police, Fire, EMT",205,382990.8698588574,0.0,382990.8698588574,"$382,990.87"
Jack,"Police, Fire, EMT",206,385750.2420706696,0.0,385750.2420706696,"$385,750.24"
Jack,"Police, Fire, EMT",207,388520.85630643787,0.0,388520.85630643787,"$388,520.86"
Jack,"Police, Fire, EMT",208,391302.75836755935,0.0,391302.75836755935,"$391,302.76"
Jack,"Police, Fire, EMT",209,394095.9942420318,0.0,394095.9942420318,"$394,095.99"
Jack,"Police, Fire, EMT",210,396900.6101052138,0.0,396900.6101052138,"$396,900.61"
Jack,"Police, Fire, EMT",211,399716.65232058807,0.0,399716.65232058807,"$399,716.65"
Jack,"Police, Fire, EMT",212,402544.1674405277,0.0,402544.1674405277,"$402,544.17"
Jack,"Police, Fire, EMT",213,405383.2022070661,0.0,405383.2022070661,"$405,383.20"
Jack,"Police, Fire, EMT",214,408233.8035526695,0.0,408233.8035526695,"$408,233.80"
Jack,"Police, Fire, EMT",215,411096.01860101265,0.0,411096.01860101265,"$411,096.02"
Jack,"Police, Fire, EMT",216,413969.8946677582,0.0,413969.8946677582,"$413,969.89"
Jack,"Police, Fire, EMT",217,416855.47926133854,0.0,416855.47926133854,"$416,855.48"
Jack,"Police, Fire, EMT",218,419752.82008374133,0.0,419752.82008374133,"$419,752.82"
Jack,"Police, Fire, EMT",219,422661.965031298,0.0,422661.965031298,"$422,661.97"
Jack,"Police, Fire, EMT",220,425582.9621954756,0.0,425582.9621954756,"$425,582.96"
Jack,"Police, Fire, EMT",221,428515.8598636717,0.0,428515.8598636717,"$428,515.86"
Jack,"Police, Fire, EMT",222,431460.7065200128,0.0,431460.7065200128,"$431,460.71"
Jack,"Police, Fire, EMT",223,434417.55084615573,0.0,434417.55084615573,"$434,417.55"
Jack,"Police, Fire, EMT",224,437386.44172209234,0.0,437386.44172209234,"$437,386.44"
Jack,"Police, Fire, EMT",225,440367.4282269577,0.0,440367.4282269577,"$440,367.43"
Jack,"Police, Fire, EMT",226,443360.5596398412,0.0,443360.5596398412,"$443,360.56"
Jack,"Police, Fire, EMT",227,446365.88544060156,0.0,446365.88544060156,"$446,365.89"
Jack,"Police, Fire, EMT",228,449383.4553106844,0.0,449383.4553106844,"$449,383.46"
